strongs	class	lemma	root_paleo	surface	count
H3046	related	𐤉𐤃𐤏	𐤅𐤃𐤏𐤅𐤍	𐤕𐤄𐤅𐤃𐤏𐤅𐤍	
H3046	related	𐤉𐤃𐤏	𐤅𐤃𐤏𐤍	𐤕𐤄𐤅𐤃𐤏𐤍	
H1949	related	𐤄𐤅𐤌	𐤉𐤌𐤍𐤄	𐤕𐤄𐤉𐤌𐤍𐤄	
H1951	related	𐤄𐤅𐤍	𐤉𐤍𐤅	𐤕𐤄𐤉𐤍𐤅	
H1970	related	𐤄𐤊𐤓	𐤊𐤓𐤅	𐤕𐤄𐤊𐤓𐤅	
H5142	prefix-retained	𐤍𐤆𐤒	𐤕𐤄𐤍𐤆𐤒	𐤕𐤄𐤍𐤆𐤒	
H2048	related	𐤄𐤕𐤋	𐤕𐤋𐤅	𐤕𐤄𐤕𐤋𐤅	
H2986	weak-initial	𐤉𐤁𐤋	𐤅𐤁𐤋	𐤕𐤅𐤁𐤋	
H2986	related	𐤉𐤁𐤋	𐤅𐤁𐤋𐤅	𐤕𐤅𐤁𐤋𐤅	
H2986	related	𐤉𐤁𐤋	𐤅𐤁𐤋𐤍𐤄	𐤕𐤅𐤁𐤋𐤍𐤄	
H3013	related	𐤉𐤂𐤄	𐤅𐤂𐤉𐤅	𐤕𐤅𐤂𐤉𐤅	
H3034	unrelated	𐤉𐤃𐤄	𐤅𐤃	𐤕𐤅𐤃	
H3045	related	𐤉𐤃𐤏	𐤅𐤃𐤏𐤉	𐤕𐤅𐤃𐤏𐤉	
H3176	weak-initial	𐤉𐤇𐤋	𐤅𐤇𐤋	𐤕𐤅𐤇𐤋	
H3198	weak-initial	𐤉𐤊𐤇	𐤅𐤊𐤇	𐤕𐤅𐤊𐤇	
H3198	weak-initial	𐤉𐤊𐤇	𐤅𐤊𐤇	𐤕𐤅𐤊𐤇	
H3198	related	𐤉𐤊𐤇	𐤅𐤊𐤉𐤇	𐤕𐤅𐤊𐤉𐤇	
H3198	related	𐤉𐤊𐤇	𐤅𐤊𐤉𐤇	𐤕𐤅𐤊𐤉𐤇	
H3198	related	𐤉𐤊𐤇	𐤅𐤊𐤉𐤇𐤅	𐤕𐤅𐤊𐤉𐤇𐤅	
H3201	weak-initial	𐤉𐤊𐤋	𐤅𐤊𐤋	𐤕𐤅𐤊𐤋	
H3202	weak-initial	𐤉𐤊𐤋	𐤅𐤊𐤋	𐤕𐤅𐤊𐤋	
H3201	weak-initial	𐤉𐤊𐤋	𐤅𐤊𐤋	𐤕𐤅𐤊𐤋	
H3201	weak-initial	𐤉𐤊𐤋	𐤅𐤊𐤋	𐤕𐤅𐤊𐤋	
H3201	related	𐤉𐤊𐤋	𐤅𐤊𐤋𐤅	𐤕𐤅𐤊𐤋𐤅	
H3201	related	𐤉𐤊𐤋	𐤅𐤊𐤋𐤉	𐤕𐤅𐤊𐤋𐤉	
H4191	related	𐤌𐤅𐤕	𐤅𐤌𐤕	𐤕𐤅𐤌𐤕	
H4191	related	𐤌𐤅𐤕	𐤅𐤌𐤕	𐤕𐤅𐤌𐤕	
H3238	unrelated	𐤉𐤍𐤄	𐤅𐤍	𐤕𐤅𐤍	
H3238	weak-initial	𐤉𐤍𐤄	𐤅𐤍𐤄	𐤕𐤅𐤍𐤄	
H3238	unrelated	𐤉𐤍𐤄	𐤅𐤍𐤅	𐤕𐤅𐤍𐤅	
H3238	unrelated	𐤉𐤍𐤄	𐤅𐤍𐤅	𐤕𐤅𐤍𐤅	
H3254	related	𐤉𐤎𐤐	𐤅𐤎𐤉𐤐	𐤕𐤅𐤎𐤉𐤐	
H3254	related	𐤉𐤎𐤐	𐤅𐤎𐤉𐤐	𐤕𐤅𐤎𐤉𐤐	
H3254	related	𐤉𐤎𐤐	𐤅𐤎𐤉𐤐𐤅	𐤕𐤅𐤎𐤉𐤐𐤅	
H3254	related	𐤉𐤎𐤐	𐤅𐤎𐤉𐤐𐤉	𐤕𐤅𐤎𐤉𐤐𐤉	
H3254	related	𐤉𐤎𐤐	𐤅𐤎𐤐𐤉	𐤕𐤅𐤎𐤐𐤉	
H3256	related	𐤉𐤎𐤓	𐤅𐤎𐤓𐤅	𐤕𐤅𐤎𐤓𐤅	
H3313	weak-initial	𐤉𐤐𐤏	𐤅𐤐𐤏	𐤕𐤅𐤐𐤏	
H3318	related	𐤉𐤑𐤀	𐤅𐤑𐤉𐤀𐤅	𐤕𐤅𐤑𐤉𐤀𐤅	
H3384	unrelated	𐤉𐤓𐤄	𐤅𐤓	𐤕𐤅𐤓	
H3384	unrelated	𐤉𐤓𐤄	𐤅𐤓	𐤕𐤅𐤓	
H3372	weak-initial	𐤉𐤓𐤀	𐤅𐤓𐤀	𐤕𐤅𐤓𐤀	
H3381	related	𐤉𐤓𐤃	𐤕𐤅𐤓𐤃	𐤕𐤅𐤓𐤃	
H3423	related	𐤉𐤓𐤔	𐤅𐤓𐤉𐤔𐤅	𐤕𐤅𐤓𐤉𐤔𐤅	
H7324	related	𐤓𐤅𐤒	𐤅𐤓𐤒	𐤕𐤅𐤓𐤒	
H7703	related	𐤔𐤃𐤃	𐤅𐤔𐤃	𐤕𐤅𐤔𐤃	
H3427	related	𐤉𐤔𐤁	𐤅𐤔𐤉𐤁	𐤕𐤅𐤔𐤉𐤁	
H3467	related	𐤉𐤔𐤏	𐤅𐤔𐤉𐤏	𐤕𐤅𐤔𐤉𐤏	
H3467	related	𐤉𐤔𐤏	𐤅𐤔𐤉𐤏	𐤕𐤅𐤔𐤉𐤏	
H3467	related	𐤉𐤔𐤏	𐤅𐤔𐤉𐤏	𐤕𐤅𐤔𐤉𐤏	
H3467	related	𐤉𐤔𐤏	𐤅𐤔𐤉𐤏𐤅	𐤕𐤅𐤔𐤉𐤏𐤅	
H3467	related	𐤉𐤔𐤏	𐤅𐤔𐤏𐤅	𐤕𐤅𐤔𐤏𐤅	
H3467	related	𐤉𐤔𐤏	𐤅𐤔𐤏𐤉	𐤕𐤅𐤔𐤏𐤉	
H3498	related	𐤉𐤕𐤓	𐤅𐤕𐤉𐤓𐤅	𐤕𐤅𐤕𐤉𐤓𐤅	
H3498	weak-initial	𐤉𐤕𐤓	𐤅𐤕𐤓	𐤕𐤅𐤕𐤓	
H235	related	𐤀𐤆𐤋	𐤆𐤋𐤉	𐤕𐤆𐤋𐤉	
H5197	related	𐤍𐤈𐤐	𐤈𐤉𐤐	𐤕𐤈𐤉𐤐	
H5193	related	𐤍𐤈𐤏	𐤈𐤏𐤅	𐤕𐤈𐤏𐤅	
H5193	related	𐤍𐤈𐤏	𐤈𐤏𐤉	𐤕𐤈𐤏𐤉	
H5197	related	𐤍𐤈𐤐	𐤈𐤐𐤅	𐤕𐤈𐤐𐤅	
H5197	related	𐤍𐤈𐤐	𐤈𐤐𐤍𐤄	𐤕𐤈𐤐𐤍𐤄	
H5221	unrelated	𐤍𐤊𐤄	𐤕𐤊	𐤕𐤊	
H5221	unrelated	𐤍𐤊𐤄	𐤊𐤅	𐤕𐤊𐤅	
H5234	related	𐤍𐤊𐤓	𐤊𐤉𐤓	𐤕𐤊𐤉𐤓	
H5234	related	𐤍𐤊𐤓	𐤊𐤉𐤓𐤅	𐤕𐤊𐤉𐤓𐤅	
H3205	related	𐤉𐤋𐤃	𐤋𐤃𐤅	𐤕𐤋𐤃𐤅	
H3205	related	𐤉𐤋𐤃	𐤋𐤃𐤉	𐤕𐤋𐤃𐤉	
H3205	related	𐤉𐤋𐤃	𐤋𐤃𐤍	𐤕𐤋𐤃𐤍	
H3205	related	𐤉𐤋𐤃	𐤋𐤃𐤍𐤄	𐤕𐤋𐤃𐤍𐤄	
H3205	related	𐤉𐤋𐤃	𐤋𐤃𐤍𐤄	𐤕𐤋𐤃𐤍𐤄	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤅	𐤕𐤋𐤊𐤅	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤅	𐤕𐤋𐤊𐤅	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤅	𐤕𐤋𐤊𐤅	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤉	𐤕𐤋𐤊𐤉	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤉	𐤕𐤋𐤊𐤉	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤉	𐤕𐤋𐤊𐤉	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤍𐤄	𐤕𐤋𐤊𐤍𐤄	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤍𐤄	𐤕𐤋𐤊𐤍𐤄	
H3212	related	𐤉𐤋𐤊	𐤋𐤊𐤍𐤄	𐤕𐤋𐤊𐤍𐤄	
H559	related	𐤀𐤌𐤓	𐤌𐤓𐤅	𐤕𐤌𐤓𐤅	
H5012	related	𐤍𐤁𐤀	𐤁𐤀𐤅	𐤕𐤍𐤁𐤀𐤅	
H5062	related	𐤍𐤂𐤐	𐤂𐤐𐤅	𐤕𐤍𐤂𐤐𐤅	
H3046	related	𐤉𐤃𐤏	𐤍𐤃𐤏	𐤕𐤍𐤃𐤏	
H3238	unrelated	𐤉𐤍𐤄	𐤍𐤅	𐤕𐤍𐤅	
H5414	related	𐤍𐤕𐤍	𐤕𐤍𐤅	𐤕𐤍𐤅	
H5414	related	𐤍𐤕𐤍	𐤕𐤍𐤉	𐤕𐤍𐤉	
H3240	related	𐤉𐤍𐤇	𐤍𐤉𐤇	𐤕𐤍𐤉𐤇	
H5337	related	𐤍𐤑𐤋	𐤑𐤋𐤉	𐤕𐤍𐤑𐤋𐤉	
H5352	related	𐤍𐤒𐤄	𐤒𐤅𐤄	𐤕𐤍𐤒𐤅	
H5375	related	𐤍𐤔𐤀	𐤔𐤀𐤅	𐤕𐤍𐤔𐤀𐤅	
H5375	related	𐤍𐤔𐤀	𐤔𐤀𐤍𐤄	𐤕𐤍𐤔𐤀𐤍𐤄	
H5253	related	𐤍𐤎𐤂	𐤎𐤉𐤂	𐤕𐤎𐤉𐤂	
H5265	related	𐤍𐤎𐤏	𐤎𐤉𐤏	𐤕𐤎𐤉𐤏	
H5265	related	𐤍𐤎𐤏	𐤎𐤉𐤏𐤉	𐤕𐤎𐤉𐤏𐤉	
H3254	related	𐤉𐤎𐤐	𐤎𐤉𐤐	𐤕𐤎𐤉𐤐	
H3254	related	𐤉𐤎𐤐	𐤎𐤉𐤐	𐤕𐤎𐤉𐤐	
H3254	related	𐤉𐤎𐤐	𐤎𐤉𐤐𐤅	𐤕𐤎𐤉𐤐𐤅	
H5258	related	𐤍𐤎𐤊	𐤎𐤊𐤅	𐤕𐤎𐤊𐤅	
H5265	related	𐤍𐤎𐤏	𐤎𐤏𐤅	𐤕𐤎𐤏𐤅	
H3254	related	𐤉𐤎𐤐	𐤎𐤐𐤅	𐤕𐤎𐤐𐤅	
H5307	related	𐤍𐤐𐤋	𐤐𐤅𐤋	𐤕𐤐𐤅𐤋	
H5307	related	𐤍𐤐𐤋	𐤐𐤅𐤋	𐤕𐤐𐤅𐤋	
H5307	related	𐤍𐤐𐤋	𐤐𐤉𐤋	𐤕𐤐𐤉𐤋	
H5307	related	𐤍𐤐𐤋	𐤐𐤉𐤋	𐤕𐤐𐤉𐤋	
H5307	related	𐤍𐤐𐤋	𐤐𐤉𐤋𐤅	𐤕𐤐𐤉𐤋𐤅	
H5307	related	𐤍𐤐𐤋	𐤐𐤋𐤅	𐤕𐤐𐤋𐤅	
H5307	related	𐤍𐤐𐤋	𐤐𐤋𐤅	𐤕𐤐𐤋𐤅	
H5308	related	𐤍𐤐𐤋	𐤐𐤋𐤅𐤍	𐤕𐤐𐤋𐤅𐤍	
H5307	related	𐤍𐤐𐤋	𐤐𐤋𐤍𐤄	𐤕𐤐𐤋𐤍𐤄	
H5307	related	𐤍𐤐𐤋	𐤐𐤋𐤍𐤄	𐤕𐤐𐤋𐤍𐤄	
H3318	related	𐤉𐤑𐤀	𐤑𐤀𐤅	𐤕𐤑𐤀𐤅	
H3318	related	𐤉𐤑𐤀	𐤑𐤀𐤉	𐤕𐤑𐤀𐤉	
H3318	related	𐤉𐤑𐤀	𐤑𐤀𐤉	𐤕𐤑𐤀𐤉	
H3318	related	𐤉𐤑𐤀	𐤑𐤀𐤍	𐤕𐤑𐤀𐤍	
H3318	related	𐤉𐤑𐤀	𐤑𐤀𐤍𐤄	𐤕𐤑𐤀𐤍𐤄	
H3318	related	𐤉𐤑𐤀	𐤑𐤀𐤍𐤄	𐤕𐤑𐤀𐤍𐤄	
H3318	related	𐤉𐤑𐤀	𐤑𐤉𐤀	𐤕𐤑𐤉𐤀	
H5324	related	𐤍𐤑𐤁	𐤑𐤉𐤁	𐤕𐤑𐤉𐤁	
H3322	related	𐤉𐤑𐤂	𐤑𐤉𐤂	𐤕𐤑𐤉𐤂	
H5337	related	𐤍𐤑𐤋	𐤑𐤉𐤋	𐤕𐤑𐤉𐤋	
H5337	related	𐤍𐤑𐤋	𐤑𐤉𐤋	𐤕𐤑𐤉𐤋	
H5337	related	𐤍𐤑𐤋	𐤑𐤉𐤋	𐤕𐤑𐤉𐤋	
H5337	related	𐤍𐤑𐤋	𐤑𐤉𐤋	𐤕𐤑𐤉𐤋	
H5337	related	𐤍𐤑𐤋	𐤑𐤉𐤋	𐤕𐤑𐤉𐤋	
H5337	related	𐤍𐤑𐤋	𐤑𐤉𐤋	𐤕𐤑𐤉𐤋	
H5327	related	𐤍𐤑𐤄	𐤑𐤉𐤍𐤄	𐤕𐤑𐤉𐤍𐤄	
H3341	related	𐤉𐤑𐤕	𐤑𐤉𐤕𐤅	𐤕𐤑𐤉𐤕𐤅	
H3334	related	𐤉𐤑𐤓	𐤑𐤓𐤉	𐤕𐤑𐤓𐤉	
H3341	related	𐤉𐤑𐤕	𐤑𐤕𐤍𐤄	𐤕𐤑𐤕𐤍𐤄	
H6912	prefix-retained	𐤒𐤁𐤓	𐤕𐤒𐤁𐤓	𐤕𐤒𐤁𐤓	
H5344	related	𐤍𐤒𐤁	𐤒𐤅𐤁	𐤕𐤒𐤅𐤁	
H3947	related	𐤋𐤒𐤇	𐤒𐤇𐤅	𐤕𐤒𐤇𐤅	
H3947	related	𐤋𐤒𐤇	𐤒𐤇𐤅	𐤕𐤒𐤇𐤅	
H3947	related	𐤋𐤒𐤇	𐤒𐤇𐤉	𐤕𐤒𐤇𐤉	
H3947	related	𐤋𐤒𐤇	𐤒𐤇𐤉	𐤕𐤒𐤇𐤉	
H8625	related	𐤕𐤒𐤋	𐤒𐤉𐤋𐤕𐤄	𐤕𐤒𐤉𐤋𐤕𐤄	
H5362	related	𐤍𐤒𐤐	𐤒𐤐𐤅	𐤕𐤒𐤐𐤅	
H8631	related	𐤕𐤒𐤐	𐤒𐤐𐤕	𐤕𐤒𐤐𐤕	
H3381	related	𐤉𐤓𐤃	𐤓𐤃𐤍𐤄	𐤕𐤓𐤃𐤍𐤄	
H5377	related	𐤍𐤔𐤀	𐤔𐤀𐤅	𐤕𐤔𐤀𐤅	
H5375	related	𐤍𐤔𐤀	𐤔𐤀𐤅	𐤕𐤔𐤀𐤅	
H5375	related	𐤍𐤔𐤀	𐤔𐤀𐤅	𐤕𐤔𐤀𐤅	
H5375	related	𐤍𐤔𐤀	𐤔𐤀𐤉	𐤕𐤔𐤀𐤉	
H5375	related	𐤍𐤔𐤀	𐤔𐤀𐤉𐤍𐤄	𐤕𐤔𐤀𐤉𐤍𐤄	
H5375	related	𐤍𐤔𐤀	𐤔𐤀𐤍𐤄	𐤕𐤔𐤀𐤍𐤄	
H3427	related	𐤉𐤔𐤁	𐤔𐤁𐤅	𐤕𐤔𐤁𐤅	
H3427	related	𐤉𐤔𐤁	𐤔𐤁𐤅	𐤕𐤔𐤁𐤅	
H3427	related	𐤉𐤔𐤁	𐤔𐤁𐤉	𐤕𐤔𐤁𐤉	
H3427	related	𐤉𐤔𐤁	𐤔𐤉𐤁𐤅	𐤕𐤔𐤉𐤁𐤅	
H5381	related	𐤍𐤔𐤂	𐤔𐤉𐤂	𐤕𐤔𐤉𐤂	
H5381	related	𐤍𐤔𐤂	𐤔𐤉𐤂	𐤕𐤔𐤉𐤂	
H5381	related	𐤍𐤔𐤂	𐤔𐤉𐤂	𐤕𐤔𐤉𐤂	
H5381	related	𐤍𐤔𐤂	𐤔𐤉𐤂	𐤕𐤔𐤉𐤂	
H5381	related	𐤍𐤔𐤂	𐤔𐤉𐤂	𐤕𐤔𐤉𐤂	
H5381	related	𐤍𐤔𐤂	𐤔𐤉𐤂𐤅	𐤕𐤔𐤉𐤂𐤅	
H5391	related	𐤍𐤔𐤊	𐤔𐤉𐤊	𐤕𐤔𐤉𐤊	
H5375	related	𐤍𐤔𐤀	𐤔𐤍𐤄	𐤕𐤔𐤍𐤄	
H5375	related	𐤍𐤔𐤀	𐤔𐤍𐤄	𐤕𐤔𐤍𐤄	
H8354	related	𐤔𐤕𐤄	𐤕𐤔𐤕	𐤕𐤔𐤕	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕	𐤕𐤕	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕	𐤕𐤕	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕	𐤕𐤕	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕	𐤕𐤕	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕	𐤕𐤕	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕	𐤕𐤕	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕	𐤕𐤕	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕	𐤕𐤕	
H995	related	𐤁𐤉𐤍	𐤕𐤁𐤅𐤍𐤍𐤅	𐤕𐤕𐤁𐤅𐤍𐤍𐤅	
H1124	prefix-retained	𐤁𐤍𐤀	𐤕𐤁𐤍𐤀	𐤕𐤕𐤁𐤍𐤀	
H995	related	𐤁𐤉𐤍	𐤕𐤁𐤍𐤍	𐤕𐤕𐤁𐤍𐤍	
H995	related	𐤁𐤉𐤍	𐤕𐤁𐤍𐤍𐤅	𐤕𐤕𐤁𐤍𐤍𐤅	
H1305	related	𐤁𐤓𐤓	𐤕𐤁𐤓	𐤕𐤕𐤁𐤓	
H1413	related	𐤂𐤃𐤃	𐤕𐤂𐤃𐤃𐤅	𐤕𐤕𐤂𐤃𐤃𐤅	
H1413	related	𐤂𐤃𐤃	𐤕𐤂𐤃𐤃𐤉	𐤕𐤕𐤂𐤃𐤃𐤉	
H1413	related	𐤂𐤃𐤃	𐤕𐤂𐤅𐤃𐤃𐤉	𐤕𐤕𐤂𐤅𐤃𐤃𐤉	
H5414	unrelated	𐤍𐤕𐤍	𐤕𐤕𐤄	𐤕𐤕𐤄	
